,Digit,Mean,std,Heigth,Width,h_w
7260,3,,,,,19
7261,3,,,,,19
7262,3,,,,,19
7263,3,,,,,19
7264,3,,,,,19
7265,3,0.21683673469387754,0.4123535462792118,,,19
7266,3,,,,,19
7267,3,,,,,19
7268,3,,,,,19
7269,3,,,,,19
7270,3,,,,,19
7271,3,,,,,19
7272,3,0.28188775510204084,0.45020614849885116,,,19
7273,3,,,,,19
7274,3,,,,,19
7275,3,,,,,19
7276,3,,,,,19
7277,3,,,,,19
7278,3,,,,,19
7279,3,,,,,19
7280,3,,,,,19
7281,3,,,,,19
7282,3,,,,,19
7283,3,,,,,19
7284,3,,,,,19
7285,3,,,,,19
7286,3,,,,,19
7287,3,,,,,19
7288,3,,,,,19
7289,3,0.2627551020408163,0.4404114658284856,,,19
7290,3,0.19387755102040816,0.3955864622297953,,,19
7291,3,,,,,19
7292,3,,,,,19
7293,3,,,,,19
7294,3,,,,,19
7295,3,,,,,19
7296,3,,,,,19
7297,3,,,,,19
7298,3,,,,,19
7299,3,,,,,17
7300,3,,,,,19
7301,3,,,,,19
7302,3,,,,,18
7303,3,,,,,19
7304,3,0.1760204081632653,0.38108064343234593,,,19
7305,3,,,,,19
7306,3,,,,,19
7307,3,,,,,19
7308,3,,,,,19
7309,3,,,,,19
7310,3,,,,,19
7311,3,,,,,18
7312,3,,,,,19
7313,3,0.22321428571428573,0.4166666666666655,,,19
7314,3,,,,,19
7315,3,,,,,19
7316,3,,,,,19
7317,3,,,,,19
7318,3,,,,,19
7319,3,,,,,19
7320,3,,,,,19
7321,3,,,,,19
7322,3,0.2780612244897959,0.44832974127408465,,,19
7323,3,,,,,19
7324,3,,,,,19
7325,3,,,,,19
7326,3,,,,,19
7327,3,,,,,18
7328,3,,,,,19
7329,3,0.24744897959183673,0.4318052898900046,,,19
7330,3,,,,,19
7331,3,,,,,19
7332,3,,,,,19
7333,3,,,,,19
7334,3,0.1951530612244898,0.3965714841735148,,,19
7335,3,0.18239795918367346,0.386418687553199,,,19
7336,3,,,,,19
7337,3,,,,,19
7338,3,,,,,19
7339,3,,,,,19
7340,3,,,,,19
7341,3,,,,,19
7342,3,,,,,19
7343,3,,,,,19
7344,3,,,,,19
7345,3,,,,,19
7346,3,0.19770408163265307,0.39852196169749937,,,19
7347,3,,,,,19
7348,3,,,,,19
7349,3,,,,,19
7350,3,,,,,19
7351,3,,,,,19
7352,3,0.24107142857142858,0.42800660645883976,,,19
7353,3,,,,,19
7354,3,,,,,19
7355,3,,,,,19
7356,3,,,,,19
7357,3,,,,,19
7358,3,,,,,19
7359,3,,,,,19
7360,3,,,,,19
7361,3,,,,,19
7362,3,,,,,19
7363,3,,,,,19
7364,3,,,,,19
7365,3,0.1875,0.39056153699032525,,,19
7366,3,,,,,19
7367,3,,,,,19
7368,3,,,,,15
7369,3,,,,,19
7370,3,0.22193877551020408,0.41581545706126166,,,19
7371,3,,,,,19
7372,3,0.2512755102040816,0.43402350650803095,,,19
7373,3,,,,,19
7374,3,,,,,19
7375,3,,,,,19
7376,3,,,,,19
7377,3,,,,,19
7378,3,,,,,19
7379,3,,,,,19
7380,3,,,,,19
7381,3,,,,,19
7382,3,,,,,19
7383,3,,,,,19
7384,3,,,,,19
7385,3,,,,,19
7386,3,,,,,19
7387,3,,,,,19
7388,3,,,,,19
7389,3,,,,,19
7390,3,,,,,19
7391,3,,,,,19
7392,3,,,,,19
7393,3,,,,,19
7394,3,,,,,19
7395,3,0.16454081632653061,0.3710022921202325,,,19
7396,3,,,,,15
7397,3,,,,,19
7398,3,,,,,19
7399,3,,,,,19
7400,3,,,,,19
7401,3,,,,,19
7402,3,,,,,19
7403,3,,,,,19
7404,3,,,,,19
7405,3,,,,,19
7406,3,,,,,19
7407,3,,,,,19
7408,3,,,,,11
7409,3,,,,,19
7410,3,,,,,19
7411,3,,,,,19
7412,3,,,,,19
7413,3,,,,,19
7414,3,,,,,19
7415,3,,,,,19
7416,3,,,,,19
7417,3,,,,,19
7418,3,,,,,19
7419,3,,,,,19
7420,3,,,,,19
7421,3,,,,,19
7422,3,,,,,19
7423,3,,,,,19
7424,3,,,,,19
7425,3,,,,,19
7426,3,0.2308673469387755,0.4216567248598297,,,19
7427,3,,,,,19
7428,3,,,,,19
7429,3,,,,,19
7430,3,,,,,19
7431,3,,,,,19
7432,3,,,,,19
7433,3,,,,,19
7434,3,,,,,19
7435,3,,,,,19
7436,3,,,,,19
7437,3,,,,,19
7438,3,,,,,19
7439,3,0.2181122448979592,0.41322765631287084,,,19
7440,3,,,,,19
7441,3,0.2538265306122449,0.4354773373861911,,,19
7442,3,0.2385204081632653,0.426450920779046,,,19
7443,3,,,,,19
7444,3,,,,,19
7445,3,,,,,19
7446,3,,,,,19
7447,3,,,,,19
7448,3,,,,,19
7449,3,,,,,19
7450,3,,,,,19
7451,3,,,,,19
7452,3,,,,,19
7453,3,,,,,17
7454,3,,,,,19
7455,3,,,,,19
7456,3,0.18877551020408162,0.3915800009924704,,,19
7457,3,,,,,19
7458,3,,,,,19
7459,3,,,,,19
7460,3,,,,,19
7461,3,,,,,19
7462,3,,,,,19
7463,3,,,,,19
7464,3,,,,,19
7465,3,,,,,19
7466,3,,,,,19
7467,3,,,,,19
7468,3,,,,,19
7469,3,,,,,19
7470,3,,,,,17
7471,3,,,,,19
7472,3,,,,,19
7473,3,,,,,19
7474,3,,,,,19
7475,3,,,,,19
7476,3,,,,,19
7477,3,,,,,19
7478,3,,,,,19
7479,3,,,,,19
7480,3,,,,,17
7481,3,,,,,19
7482,3,,,,,19
7483,3,,,,,19
7484,3,0.16071428571428573,0.3675016615804161,,,19
7485,3,0.22959183673469388,0.4208388348151519,,,19
7486,3,,,,,19
7487,3,,,,,19
7488,3,,,,,19
7489,3,,,,,19
7490,3,,,,,19
7491,3,,,,,19
7492,3,,,,,19
7493,3,,,,,19
7494,3,,,,,19
7495,3,,,,,19
7496,3,,,,,19
7497,3,,,,,19
7498,3,,,,,19
7499,3,,,,,15
7500,3,,,,,19
7501,3,,,,,16
7502,3,0.23596938775510204,0.4248742031018578,,,19
7503,3,,,,,19
7504,3,,,,,19
7505,3,,,,,19
7506,3,,,,,19
7507,3,,,,,19
7508,3,,,,,19
7509,3,,,,,19
7510,3,,,,,19
7511,3,,,,,19
7512,3,,,,,19
7513,3,,,,,19
7514,3,0.1875,0.39056153699032525,,,19
7515,3,0.16581632653061223,0.37215309740320063,,,19
7516,3,,,,,19
7517,3,0.16198979591836735,0.36867665024686913,,,19
7518,3,,,,,19
7519,3,0.20535714285714285,0.4042202338400731,,,19
7520,3,,,,,19
7521,3,,,,,19
7522,3,,,,,19
7523,3,,,,,19
7524,3,,,,,19
7525,3,,,,,19
7526,3,,,,,19
7527,3,,,,,19
7528,3,,,,,19
7529,3,,,,,17
7530,3,,,,,19
7531,3,,,,,16
7532,3,0.1211734693877551,0.32653707729088777,,,19
7533,3,,,,,19
7534,3,,,,,19
7535,3,,,,,19
7536,3,,,,,19
7537,3,,,,,19
7538,3,0.20280612244897958,0.4023459725762055,,,19
7539,3,,,,,19
7540,3,,,,,19
7541,3,,,,,19
7542,3,,,,,19
7543,3,,,,,19
7544,3,,,,,19
7545,3,,,,,19
7546,3,0.19387755102040816,0.395586462229796,,,19
7547,3,,,,,19
7548,3,,,,,19
7549,3,,,,,19
7550,3,0.15816326530612246,0.36512695722727445,,,19
7551,3,,,,,19
7552,3,0.2538265306122449,0.43547733738619127,,,19
7553,3,,,,,18
7554,3,,,,,19
7555,3,,,,,19
7556,3,,,,,19
7557,3,,,,,19
7558,3,,,,,19
7559,3,,,,,19
7560,3,,,,,19
7561,3,0.21173469387755103,0.4087985711766548,,,19
7562,3,,,,,19
7563,3,,,,,19
7564,3,,,,,19
7565,3,0.1989795918367347,0.39948751280955364,,,15
7566,3,,,,,19
7567,3,0.24107142857142858,0.4280066064588399,,,19
7568,3,0.26658163265306123,0.4424540278527308,,,19
7569,3,,,,,19
7570,3,,,,,19
7571,3,,,,,19
7572,3,,,,,19
7573,3,,,,,19
7574,3,,,,,19
7575,3,,,,,19
7576,3,0.14285714285714285,0.35015048762592565,,,19
7577,3,,,,,19
7578,3,,,,,19
7579,3,0.1760204081632653,0.38108064343234593,,,19
7580,3,,,,,19
7581,3,,,,,19
7582,3,,,,,19
7583,3,0.1377551020408163,0.34486277090024076,,,19
7584,3,0.21683673469387754,0.4123535462792116,,,19
7585,3,,,,,17
7586,3,,,,,19
7587,3,0.12244897959183673,0.3280128995516247,,,19
7588,3,,,,,19
7589,3,,,,,19
7590,3,0.1836734693877551,0.3874648592118893,,,19
7591,3,,,,,19
7592,3,,,,,19
7593,3,,,,,19
7594,3,,,,,19
7595,3,,,,,19
7596,3,,,,,19
7597,3,,,,,19
7598,3,,,,,19
7599,3,,,,,19
7600,3,,,,,19
7601,3,0.16964285714285715,0.3755583327562876,,,19
7602,3,,,,,19
7603,3,,,,,19
7604,3,,,,,17
7605,3,,,,,19
7606,3,0.2308673469387755,0.4216567248598292,,,19
7607,3,,,,,19
7608,3,,,,,19
7609,3,0.2181122448979592,0.41322765631287106,,,19
7610,3,,,,,19
7611,3,,,,,19
7612,3,,,,,19
7613,3,,,,,19
7614,3,,,,,19
7615,3,,,,,19
7616,3,,,,,19
7617,3,,,,,19
7618,3,0.2372448979591837,0.42566520547427933,,,19
7619,3,,,,,19
7620,3,,,,,19
7621,3,,,,,19
7622,3,,,,,19
7623,3,,,,,19
7624,3,0.3201530612244898,0.466833004882725,,,19
7625,3,0.22066326530612246,0.41495857569501643,,,19
7626,3,,,,,19
7627,3,,,,,19
7628,3,,,,,19
7629,3,,,,,19
7630,3,,,,,19
7631,3,,,,,19
7632,3,,,,,19
7633,3,,,,,15
7634,3,,,,,19
7635,3,,,,,19
7636,3,,,,,19
7637,3,0.21428571428571427,0.4105878413676261,,,19
7638,3,,,,,19
7639,3,,,,,19
7640,3,,,,,19
7641,3,,,,,19
7642,3,,,,,19
7643,3,0.21556122448979592,0.41147362042794267,,,19
7644,3,,,,,19
7645,3,,,,,19
7646,3,,,,,19
7647,3,,,,,19
7648,3,0.20918367346938777,0.4069854248993256,,,19
7649,3,,,,,19
7650,3,,,,,19
7651,3,,,,,19
7652,3,,,,,19
7653,3,,,,,19
7654,3,,,,,19
7655,3,,,,,19
7656,3,,,,,19
7657,3,,,,,19
7658,3,,,,,19
7659,3,,,,,19
7660,3,0.24744897959183673,0.4318052898900046,,,19
7661,3,,,,,19
7662,3,,,,,19
7663,3,,,,,19
7664,3,,,,,19
7665,3,0.26403061224489793,0.4410970638661638,,,19
7666,3,,,,,19
7667,3,0.33163265306122447,0.4711003263658587,,,19
7668,3,,,,,19
7669,3,,,,,19
7670,3,,,,,19
7671,3,,,,,19
7672,3,,,,,19
7673,3,,,,,19
7674,3,,,,,19
7675,3,,,,,19
7676,3,,,,,19
7677,3,,,,,19
7678,3,,,,,19
7679,3,,,,,19
7680,3,,,,,19
7681,3,,,,,19
7682,3,,,,,19
7683,3,,,,,19
7684,3,,,,,19
7685,3,,,,,19
7686,3,0.20535714285714285,0.40422023384007316,,,19
7687,3,,,,,19
7688,3,,,,,19
7689,3,0.16581632653061223,0.37215309740320024,,,19
7690,3,,,,,19
7691,3,,,,,19
7692,3,,,,,19
7693,3,,,,,19
7694,3,,,,,19
7695,3,,,,,19
7696,3,,,,,19
7697,3,,,,,19
7698,3,,,,,19
7699,3,,,,,19
7700,3,,,,,19
7701,3,,,,,19
7702,3,,,,,19
7703,3,,,,,19
7704,3,,,,,19
7705,3,,,,,19
7706,3,,,,,19
7707,3,,,,,19
7708,3,,,,,19
7709,3,,,,,19
7710,3,,,,,19
7711,3,,,,,19
7712,3,0.24744897959183673,0.4318052898900046,,,19
7713,3,,,,,19
7714,3,,,,,19
7715,3,,,,,19
7716,3,,,,,17
7717,3,0.1951530612244898,0.3965714841735145,,,19
7718,3,,,,,19
7719,3,,,,,19
7720,3,,,,,19
7721,3,,,,,19
7722,3,,,,,19
7723,3,,,,,19
7724,3,0.1798469387755102,0.3843050845334727,,,19
7725,3,,,,,19
7726,3,,,,,17
7727,3,,,,,17
7728,3,,,,,19
7729,3,0.14795918367346939,0.3552861791365014,,,19
7730,3,,,,,19
7731,3,,,,,17
7732,3,,,,,19
7733,3,,,,,19
7734,3,,,,,19
7735,3,,,,,19
7736,3,,,,,19
7737,3,,,,,19
7738,3,,,,,19
7739,3,,,,,19
7740,3,,,,,19
7741,3,,,,,19
7742,3,,,,,19
7743,3,,,,,19
7744,3,0.2372448979591837,0.42566520547427855,,,19
7745,3,,,,,19
7746,3,0.23341836734693877,0.42327621839272456,,,19
7747,3,,,,,19
7748,3,0.2997448979591837,0.4584386141424997,,,19
7749,3,,,,,19
7750,3,,,,,19
7751,3,,,,,17
7752,3,,,,,19
7753,3,,,,,19
7754,3,,,,,19
7755,3,,,,,19
7756,3,,,,,19
7757,3,,,,,19
7758,3,,,,,19
7759,3,,,,,19
7760,3,,,,,19
7761,3,,,,,19
7762,3,,,,,19
7763,3,,,,,19
7764,3,,,,,19
7765,3,,,,,19
7766,3,,,,,19
7767,3,0.18494897959183673,0.3885040207638287,,,17
7768,3,,,,,19
7769,3,,,,,19
7770,3,,,,,19
7771,3,,,,,19
7772,3,,,,,15
7773,3,,,,,19
7774,3,,,,,19
7775,3,,,,,19
7776,3,,,,,19
7777,3,,,,,19
7778,3,,,,,19
7779,3,,,,,17
7780,3,,,,,19
7781,3,0.20790816326530612,0.40606979844653884,,,19
7782,3,0.22066326530612246,0.4149585756950169,,,19
7783,3,,,,,19
7784,3,,,,,19
7785,3,,,,,19
7786,3,,,,,19
7787,3,0.14668367346938777,0.3540161434490014,,,19
7788,3,,,,,18
7789,3,,,,,19
7790,3,,,,,19
7791,3,,,,,19
7792,3,,,,,19
7793,3,,,,,19
7794,3,,,,,19
7795,3,0.26785714285714285,0.4431254373839339,,,19
7796,3,,,,,19
7797,3,,,,,19
7798,3,,,,,19
7799,3,,,,,19
7800,3,,,,,19
7801,3,,,,,19
7802,3,,,,,19
7803,3,,,,,19
7804,3,0.1683673469387755,0.37443104596027105,,,19
7805,3,,,,,19
7806,3,,,,,19
7807,3,,,,,19
7808,3,,,,,15
7809,3,,,,,19
7810,3,,,,,19
7811,3,,,,,19
7812,3,,,,,19
7813,3,,,,,19
7814,3,,,,,19
7815,3,,,,,18
7816,3,,,,,19
7817,3,,,,,19
7818,3,,,,,19
7819,3,,,,,19
7820,3,,,,,19
7821,3,0.2538265306122449,0.43547733738619127,,,19
7822,3,,,,,19
7823,3,,,,,19
7824,3,,,,,18
7825,3,,,,,19
7826,3,,,,,16
7827,3,,,,,19
7828,3,,,,,19
7829,3,,,,,19
7830,3,,,,,19
7831,3,,,,,19
7832,3,,,,,19
7833,3,,,,,19
7834,3,,,,,19
7835,3,,,,,19
7836,3,,,,,19
7837,3,,,,,19
7838,3,,,,,19
7839,3,,,,,19
7840,3,,,,,17
7841,3,,,,,19
7842,3,,,,,19
7843,3,,,,,19
7844,3,,,,,19
7845,3,,,,,19
7846,3,,,,,19
7847,3,,,,,19
7848,3,,,,,19
7849,3,,,,,19
7850,3,,,,,19
7851,3,,,,,19
7852,3,,,,,19
7853,3,0.22704081632653061,0.41918660928295826,,,19
7854,3,,,,,19
7855,3,,,,,19
7856,3,,,,,19
7857,3,0.22321428571428573,0.4166666666666665,,,19
7858,3,,,,,19
7859,3,,,,,19
7860,3,,,,,19
7861,3,0.1989795918367347,0.39948751280955347,,,19
7862,3,,,,,19
7863,3,0.2385204081632653,0.4264509207790465,,,17
7864,3,,,,,19
7865,3,0.21045918367346939,0.40789500235032483,,,19
7866,3,,,,,19
7867,3,,,,,19
7868,3,,,,,19
7869,3,,,,,19
7870,3,,,,,15
7871,3,,,,,19
7872,3,,,,,16
7873,3,,,,,19
7874,3,0.23596938775510204,0.4248742031018578,,,17
7875,3,,,,,19
7876,3,,,,,19
7877,3,,,,,19
7878,3,,,,,19
7879,3,,,,,19
7880,3,,,,,19
7881,3,,,,,19
7882,3,0.23341836734693877,0.42327621839272533,,,19
7883,3,,,,,19
7884,3,,,,,19
7885,3,,,,,19
7886,3,,,,,19
7887,3,,,,,19
7888,3,0.16454081632653061,0.3710022921202325,,,19
7889,3,,,,,19
7890,3,,,,,19
7891,3,,,,,19
7892,3,0.2181122448979592,0.413227656312871,,,19
7893,3,,,,,19
7894,3,,,,,19
7895,3,,,,,19
7896,3,0.19770408163265307,0.39852196169749926,,,17
7897,3,,,,,19
7898,3,0.18112244897959184,0.3853654486956522,,,19
7899,3,,,,,19
7900,3,,,,,19
7901,3,,,,,19
7902,3,,,,,17
7903,3,,,,,19
7904,3,,,,,19
7905,3,,,,,19
7906,3,,,,,19
7907,3,,,,,19
7908,3,,,,,19
7909,3,,,,,19
7910,3,,,,,19
7911,3,,,,,16
7912,3,,,,,19
7913,3,,,,,19
7914,3,,,,,19
7915,3,,,,,19
7916,3,,,,,19
7917,3,,,,,19
7918,3,,,,,19
7919,3,,,,,17
7920,3,,,,,19
7921,3,,,,,19
7922,3,,,,,19
7923,3,,,,,19
7924,3,,,,,19
7925,3,,,,,19
7926,3,,,,,19
7927,3,,,,,19
7928,3,,,,,19
7929,3,,,,,19
7930,3,,,,,19
7931,3,,,,,19
7932,3,,,,,19
7933,3,,,,,19
7934,3,,,,,19
7935,3,,,,,19
7936,3,,,,,19
7937,3,,,,,19
7938,3,,,,,19
7939,3,,,,,19
7940,3,,,,,19
7941,3,,,,,19
7942,3,,,,,19
7943,3,,,,,19
7944,3,,,,,19
7945,3,,,,,19
7946,3,,,,,19
7947,3,,,,,19
7948,3,,,,,19
7949,3,,,,,19
7950,3,,,,,19
7951,3,,,,,19
7952,3,,,,,19
7953,3,,,,,19
7954,3,,,,,19
7955,3,,,,,19
7956,3,,,,,19
7957,3,,,,,19
7958,3,,,,,19
7959,3,,,,,19
7960,3,,,,,19
7961,3,,,,,19
7962,3,,,,,19
7963,3,,,,,19
7964,3,,,,,19
7965,3,,,,,19
7966,3,,,,,19
7967,3,,,,,19
7968,3,,,,,19
7969,3,,,,,19
7970,3,,,,,19
7971,3,,,,,19
7972,3,,,,,19
7973,3,,,,,19
7974,3,,,,,19
7975,3,,,,,19
7976,3,,,,,19
7977,3,,,,,19
7978,3,,,,,19
7979,3,,,,,19
7980,3,,,,,19
7981,3,,,,,19
7982,3,,,,,19
7983,3,,,,,15
7984,3,,,,,19
7985,3,,,,,19
7986,3,,,,,19
7987,3,,,,,19
7988,3,,,,,19
7989,3,0.19770408163265307,0.3985219616974994,,,19
7990,3,,,,,19
7991,3,,,,,19
7992,3,,,,,19
7993,3,,,,,19
7994,3,,,,,19
7995,3,,,,,19
7996,3,,,,,19
7997,3,,,,,19
7998,3,,,,,19
7999,3,0.2066326530612245,0.40514808198010704,,,19
8000,3,,,,,19
8001,3,,,,,19
8002,3,,,,,19
8003,3,,,,,17
8004,3,,,,,19
8005,3,,,,,19
8006,3,,,,,19
8007,3,0.2181122448979592,0.4132276563128708,,,19
8008,3,,,,,19
8009,3,,,,,19
8010,3,,,,,19
8011,3,,,,,19
8012,3,,,,,19
8013,3,,,,,19
8014,3,,,,,19
8015,3,,,,,19
8016,3,,,,,19
8017,3,0.23979591836734693,0.427231378186281,,,19
8018,3,,,,,17
8019,3,,,,,19
8020,3,0.19260204081632654,0.3945948531483963,,,19
8021,3,,,,,19
8022,3,,,,,19
8023,3,,,,,19
8024,3,,,,,19
8025,3,,,,,19
8026,3,,,,,19
8027,3,,,,,19
8028,3,,,,,19
8029,3,,,,,19
8030,3,,,,,19
8031,3,,,,,19
8032,3,,,,,19
8033,3,0.22193877551020408,0.41581545706126166,,,19
8034,3,,,,,19
8035,3,,,,,19
8036,3,,,,,19
8037,3,,,,,19
8038,3,0.20535714285714285,0.40422023384007305,,,19
8039,3,0.20280612244897958,0.40234597257620547,,,19
8040,3,,,,,19
8041,3,,,,,19
8042,3,,,,,19
8043,3,,,,,19
8044,3,,,,,19
8045,3,,,,,19
8046,3,,,,,19
8047,3,,,,,19
8048,3,,,,,19
8049,3,,,,,19
8050,3,,,,,19
8051,3,,,,,19
8052,3,,,,,19
8053,3,,,,,19
8054,3,,,,,19
8055,3,,,,,19
8056,3,,,,,19
8057,3,0.19387755102040816,0.39558646222979565,,,17
8058,3,,,,,19
8059,3,,,,,19
8060,3,,,,,19
8061,3,,,,,19
8062,3,,,,,19
8063,3,,,,,19
8064,3,,,,,19
8065,3,,,,,19
8066,3,,,,,19
8067,3,,,,,19
8068,3,,,,,19
8069,3,,,,,19
8070,3,,,,,19
8071,3,,,,,19
8072,3,,,,,19
8073,3,,,,,19
8074,3,,,,,19
8075,3,,,,,15
8076,3,,,,,19
8077,3,0.2385204081632653,0.42645092077904584,,,19
8078,3,,,,,19
8079,3,,,,,19
8080,3,,,,,19
8081,3,,,,,19
8082,3,0.21428571428571427,0.41058784136762605,,,19
8083,3,0.22576530612244897,0.4183522088463839,,,19
8084,3,,,,,19
8085,3,,,,,19
8086,3,,,,,19
8087,3,,,,,19
8088,3,,,,,19
8089,3,,,,,19
8090,3,,,,,19
8091,3,,,,,19
8092,3,,,,,19
8093,3,,,,,19
8094,3,,,,,19
8095,3,,,,,15
8096,3,,,,,19
8097,3,,,,,19
8098,3,,,,,19
8099,3,,,,,19
8100,3,,,,,19
8101,3,,,,,19
8102,3,,,,,19
8103,3,,,,,19
8104,3,0.15306122448979592,0.3602763467884148,,,19
8105,3,,,,,19
8106,3,,,,,19
8107,3,,,,,19
8108,3,0.16326530612244897,0.36984350150022954,,,19
8109,3,,,,,19
8110,3,,,,,19
8111,3,,,,,19
8112,3,,,,,19
8113,3,,,,,19
8114,3,,,,,19
8115,3,,,,,19
8116,3,,,,,19
8117,3,,,,,19
8118,3,,,,,19
8119,3,,,,,19
8120,3,,,,,19
8121,3,0.14030612244897958,0.34752606144748316,,,19
8122,3,0.13520408163265307,0.3421597084521281,,,19
8123,3,,,,,19
8124,3,,,,,19
8125,3,,,,,19
8126,3,,,,,19
8127,3,0.14795918367346939,0.3552861791365007,,,19
8128,3,0.23596938775510204,0.4248742031018578,,,19
8129,3,0.21683673469387754,0.4123535462792118,,,19
8130,3,0.2627551020408163,0.44041146582848617,,,19
8131,3,,,,,19
8132,3,,,,,19
8133,3,,,,,19
8134,3,0.14540816326530612,0.35273691691033704,,,19
8135,3,,,,,19
8136,3,,,,,19
8137,3,,,,,19
8138,3,,,,,19
8139,3,,,,,17
8140,3,,,,,19
8141,3,,,,,19
8142,3,,,,,19
8143,3,,,,,19
8144,3,,,,,19
8145,3,,,,,19
8146,3,,,,,19
8147,3,,,,,19
8148,3,,,,,19
8149,3,,,,,19
8150,3,,,,,19
8151,3,,,,,19
8152,3,0.17729591836734693,0.3821627426548636,,,19
8153,3,,,,,19
8154,3,,,,,19
8155,3,,,,,19
8156,3,,,,,17
8157,3,0.18622448979591838,0.3895362283113682,,,16
8158,3,,,,,19
8159,3,,,,,19
8160,3,,,,,19
8161,3,,,,,19
8162,3,,,,,19
8163,3,,,,,19
8164,3,,,,,19
8165,3,,,,,19
8166,3,0.34311224489795916,0.4750516623413659,,,19
8167,3,,,,,19
8168,3,,,,,19
8169,3,0.2576530612244898,0.43762111132661496,,,17
8170,3,,,,,19
8171,3,,,,,19
8172,3,,,,,19
8173,3,,,,,19
8174,3,,,,,19
8175,3,,,,,19
8176,3,0.25,0.433289122413121,,,19
8177,3,,,,,19
8178,3,,,,,19
8179,3,,,,,19
8180,3,,,,,19
8181,3,,,,,19
8182,3,,,,,19
8183,3,,,,,19
8184,3,,,,,19
8185,3,,,,,18
8186,3,,,,,19
8187,3,,,,,19
8188,3,,,,,19
8189,3,,,,,19
8190,3,0.14030612244897958,0.3475260614474834,,,19
8191,3,,,,,19
8192,3,,,,,19
8193,3,,,,,19
8194,3,,,,,19
8195,3,,,,,19
8196,3,,,,,19
8197,3,,,,,19
8198,3,,,,,19
8199,3,,,,,19
8200,3,,,,,19
8201,3,,,,,19
8202,3,0.2602040816326531,0.43902592653775807,,,19
8203,3,,,,,19
8204,3,0.17091836734693877,0.3766779213310439,,,19
8205,3,,,,,19
8206,3,,,,,19
8207,3,0.18877551020408162,0.39158000099247026,,,19
8208,3,,,,,19
8209,3,,,,,19
8210,3,,,,,19
8211,3,,,,,19
8212,3,,,,,19
8213,3,,,,,19
8214,3,,,,,19
8215,3,,,,,19
8216,3,,,,,19
8217,3,,,,,19
8218,3,,,,,19
8219,3,0.1836734693877551,0.38746485921188967,,,19
8220,3,,,,,19
8221,3,,,,,18
8222,3,,,,,19
8223,3,,,,,17
8224,3,,,,,19
8225,3,,,,,19
8226,3,,,,,19
8227,3,,,,,19
8228,3,,,,,19
8229,3,,,,,19
8230,3,,,,,19
8231,3,,,,,19
8232,3,,,,,19
8233,3,,,,,19
8234,3,,,,,19
8235,3,,,,,19
8236,3,,,,,17
8237,3,,,,,19
8238,3,,,,,19
8239,3,,,,,19
8240,3,,,,,13
8241,3,,,,,19
8242,3,,,,,19
8243,3,0.14668367346938777,0.3540161434490014,,,19
8244,3,,,,,19
8245,3,,,,,19
8246,3,,,,,19
8247,3,,,,,19
8248,3,,,,,19
8249,3,,,,,19
8250,3,0.22704081632653061,0.41918660928295826,,,19
8251,3,,,,,17
8252,3,,,,,19
8253,3,,,,,19
8254,3,0.22576530612244897,0.41835220884638386,,,19
8255,3,,,,,19
8256,3,,,,,19
8257,3,,,,,19
8258,3,,,,,19
8259,3,,,,,19
8260,3,,,,,19
8261,3,,,,,19
8262,3,,,,,19
8263,3,,,,,19
8264,3,,,,,18
8265,3,,,,,19
8266,3,,,,,19
8267,3,,,,,19
8268,3,,,,,19
8269,3,,,,,19
8270,3,0.23596938775510204,0.4248742031018578,,,19
8271,3,0.21301020408163265,0.4096961711336729,,,19
8272,3,,,,,19
8273,3,,,,,19
8274,3,,,,,19
8275,3,,,,,19
8276,3,,,,,19
8277,3,,,,,19
8278,3,,,,,19
8279,3,,,,,19
8280,3,,,,,19
8281,3,0.24362244897959184,0.42954148865831293,,,19
8282,3,,,,,19
8283,3,,,,,19
8284,3,0.1747448979591837,0.37999117583958847,,,19
8285,3,,,,,19
8286,3,,,,,19
8287,3,,,,,19
8288,3,,,,,19
8289,3,,,,,19
8290,3,,,,,18
8291,3,0.14923469387755103,0.3565471221874267,,,19
8292,3,,,,,17
8293,3,,,,,19
8294,3,,,,,19
8295,3,,,,,19
8296,3,,,,,19
8297,3,,,,,19
8298,3,,,,,19
8299,3,,,,,19
8300,3,,,,,19
8301,3,,,,,19
8302,3,,,,,19
8303,3,,,,,19
8304,3,,,,,19
8305,3,,,,,19
8306,3,,,,,19
8307,3,,,,,19
8308,3,0.1760204081632653,0.3810806434323459,,,19
8309,3,,,,,19
8310,3,,,,,19
8311,3,,,,,19
8312,3,,,,,19
8313,3,,,,,19
8314,3,,,,,19
8315,3,,,,,19
8316,3,,,,,19
8317,3,,,,,19
8318,3,,,,,19
8319,3,,,,,19
8320,3,,,,,16
8321,3,,,,,19
8322,3,0.25,0.433289122413121,,,19
8323,3,,,,,19
8324,3,,,,,19
8325,3,,,,,19
8326,3,,,,,19
8327,3,,,,,19
8328,3,,,,,19
8329,3,,,,,19
8330,3,,,,,19
8331,3,,,,,19
8332,3,,,,,19
8333,3,,,,,15
8334,3,,,,,19
8335,3,,,,,19
8336,3,,,,,19
8337,3,,,,,19
8338,3,,,,,19
8339,3,,,,,19
8340,3,,,,,19
8341,3,0.13392857142857142,0.3407929675672513,,,19
8342,3,,,,,19
8343,3,,,,,19
8344,3,,,,,19
8345,3,,,,,19
8346,3,,,,,19
8347,3,,,,,19
8348,3,0.19770408163265307,0.39852196169749965,,,19
8349,3,,,,,19
8350,3,,,,,19
